hours,dist,yday,time,temp,elev,natdiv2500,natdiv1000,natdiv500,natdiv1000new,natdiv500new,sqrt.popd2500,sqrt.popd1000,sqrt.popd500,popd1000new,popd500new,poc500,poc1000new,poc500new,income.med500diff,income.med1000diffnew,income.med500diffnew,yrbuilt2500,yrbuilt1000,yrbuilt500,yrbuilt1000new,yrbuilt500new,poc2500,poc1000,income.med1000diff,income.med2500diff,link,link.se,pred,lcl,ucl,var,value.poc,value.income
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.37717003,0,0,1.0088081,0,0,0,0,0,0,0,-0.37717003,-0.37717003,1.0088081,1.0088081,3.424585865,0.03441793,30.70992416,28.66709661,32.89832434,minority-income,0.225,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.324951712,0,0,1.0088081,0,0,0,0,0,0,0,-0.324951712,-0.324951712,1.0088081,1.0088081,3.42651944,0.034572887,30.76936154,28.71368004,32.97221423,minority-income,0.25,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.272733394,0,0,1.0088081,0,0,0,0,0,0,0,-0.272733394,-0.272733394,1.0088081,1.0088081,3.428488621,0.034779728,30.83001168,28.75837888,33.05087622,minority-income,0.275,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.220515076,0,0,1.0088081,0,0,0,0,0,0,0,-0.220515076,-0.220515076,1.0088081,1.0088081,3.430493408,0.035029745,30.8918813,28.80168574,33.1337665,minority-income,0.3,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.168296758,0,0,1.0088081,0,0,0,0,0,0,0,-0.168296758,-0.168296758,1.0088081,1.0088081,3.432533802,0.035315064,30.95497725,28.8440483,33.22039287,minority-income,0.325,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.11607844,0,0,1.0088081,0,0,0,0,0,0,0,-0.11607844,-0.11607844,1.0088081,1.0088081,3.434609802,0.035628708,31.01930654,28.88586531,33.31031865,minority-income,0.35,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.063860122,0,0,1.0088081,0,0,0,0,0,0,0,-0.063860122,-0.063860122,1.0088081,1.0088081,3.436721409,0.035964621,31.08487631,28.92748456,33.40316484,minority-income,0.375,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.011641804,0,0,1.0088081,0,0,0,0,0,0,0,-0.011641804,-0.011641804,1.0088081,1.0088081,3.438868621,0.036317673,31.15169386,28.96920227,33.49861074,minority-income,0.4,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.040576514,0,0,1.0088081,0,0,0,0,0,0,0,0.040576514,0.040576514,1.0088081,1.0088081,3.44105144,0.036683644,31.21976664,29.01126353,33.59639362,minority-income,0.425,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.092794832,0,0,1.0088081,0,0,0,0,0,0,0,0.092794832,0.092794832,1.0088081,1.0088081,3.443269866,0.0370592,31.28910224,29.05386341,33.69630762,minority-income,0.45,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.14501315,0,0,1.0088081,0,0,0,0,0,0,0,0.14501315,0.14501315,1.0088081,1.0088081,3.445523897,0.037441858,31.35970841,29.09714853,33.79820229,minority-income,0.475,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.197231468,0,0,1.0088081,0,0,0,0,0,0,0,0.197231468,0.197231468,1.0088081,1.0088081,3.447813535,0.037829954,31.43159306,29.14121886,33.90198079,minority-income,0.5,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.249449786,0,0,1.0088081,0,0,0,0,0,0,0,0.249449786,0.249449786,1.0088081,1.0088081,3.45013878,0.038222598,31.50476423,29.18612964,34.00759818,minority-income,0.525,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.301668104,0,0,1.0088081,0,0,0,0,0,0,0,0.301668104,0.301668104,1.0088081,1.0088081,3.452499631,0.038619642,31.57923014,29.2318932,34.11505952,minority-income,0.55,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.353886422,0,0,1.0088081,0,0,0,0,0,0,0,0.353886422,0.353886422,1.0088081,1.0088081,3.454896088,0.039021642,31.65499916,29.27848085,34.22441817,minority-income,0.575,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.40610474,0,0,1.0088081,0,0,0,0,0,0,0,0.40610474,0.40610474,1.0088081,1.0088081,3.457328151,0.039429818,31.73207982,29.32582464,34.33577409,minority-income,0.6,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.458323058,0,0,1.0088081,0,0,0,0,0,0,0,0.458323058,0.458323058,1.0088081,1.0088081,3.459795821,0.039846025,31.8104808,29.37381912,34.44927215,minority-income,0.625,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.510541376,0,0,1.0088081,0,0,0,0,0,0,0,0.510541376,0.510541376,1.0088081,1.0088081,3.462299097,0.04027271,31.89021097,29.42232312,34.5651005,minority-income,0.65,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.562759694,0,0,1.0088081,0,0,0,0,0,0,0,0.562759694,0.562759694,1.0088081,1.0088081,3.464837979,0.040712884,31.97127933,29.47116154,34.68348882,minority-income,0.675,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.614978012,0,0,1.0088081,0,0,0,0,0,0,0,0.614978012,0.614978012,1.0088081,1.0088081,3.467412467,0.041170077,32.05369507,29.52012733,34.8047065,minority-income,0.7,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.66719633,0,0,1.0088081,0,0,0,0,0,0,0,0.66719633,0.66719633,1.0088081,1.0088081,3.470022562,0.041648301,32.13746754,29.56898357,34.92906062,minority-income,0.725,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.719414648,0,0,1.0088081,0,0,0,0,0,0,0,0.719414648,0.719414648,1.0088081,1.0088081,3.472668264,0.042152005,32.22260625,29.61746595,35.05689363,minority-income,0.75,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.771632966,0,0,1.0088081,0,0,0,0,0,0,0,0.771632966,0.771632966,1.0088081,1.0088081,3.475349571,0.042686025,32.3091209,29.66528541,35.18858083,minority-income,0.775,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.823851284,0,0,1.0088081,0,0,0,0,0,0,0,0.823851284,0.823851284,1.0088081,1.0088081,3.478066485,0.043255532,32.39702136,29.71213125,35.32452735,minority-income,0.8,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.876069602,0,0,1.0088081,0,0,0,0,0,0,0,0.876069602,0.876069602,1.0088081,1.0088081,3.480819005,0.043865969,32.48631766,29.75767458,35.46516487,minority-income,0.825,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.92828792,0,0,1.0088081,0,0,0,0,0,0,0,0.92828792,0.92828792,1.0088081,1.0088081,3.483607132,0.044522992,32.57702001,29.80157213,35.61094791,minority-income,0.85,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.980506238,0,0,1.0088081,0,0,0,0,0,0,0,0.980506238,0.980506238,1.0088081,1.0088081,3.486430865,0.045232397,32.66913881,29.84347049,35.76234979,minority-income,0.875,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.032724556,0,0,1.0088081,0,0,0,0,0,0,0,1.032724556,1.032724556,1.0088081,1.0088081,3.489290204,0.046000047,32.76268464,29.88301057,35.91985828,minority-income,0.9,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.084942874,0,0,1.0088081,0,0,0,0,0,0,0,1.084942874,1.084942874,1.0088081,1.0088081,3.49218515,0.046831801,32.85766824,29.91983228,36.08397108,minority-income,0.925,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.137161192,0,0,1.0088081,0,0,0,0,0,0,0,1.137161192,1.137161192,1.0088081,1.0088081,3.495115702,0.047733437,32.95410058,29.95357931,36.25519119,minority-income,0.95,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.18937951,0,0,1.0088081,0,0,0,0,0,0,0,1.18937951,1.18937951,1.0088081,1.0088081,3.49808186,0.04871058,33.05199276,29.98390388,36.4340224,minority-income,0.975,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.241597829,0,0,1.0088081,0,0,0,0,0,0,0,1.241597829,1.241597829,1.0088081,1.0088081,3.501083624,0.049768632,33.15135612,30.0104712,36.6209649,minority-income,1,65
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.847134892,0,0,1.103022112,0,0,0,0,0,0,0,-0.847134892,-0.847134892,1.103022112,1.103022112,3.402569952,0.038662069,30.04120537,27.80583285,32.45628445,minority-income,0,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.794916574,0,0,1.103022112,0,0,0,0,0,0,0,-0.794916574,-0.794916574,1.103022112,1.103022112,3.40418307,0.037962863,30.08970448,27.88969719,32.46325372,minority-income,0.025,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.742698256,0,0,1.103022112,0,0,0,0,0,0,0,-0.742698256,-0.742698256,1.103022112,1.103022112,3.405831794,0.037397216,30.13935503,27.96733893,32.48005552,minority-income,0.05,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.690479938,0,0,1.103022112,0,0,0,0,0,0,0,-0.690479938,-0.690479938,1.103022112,1.103022112,3.407516124,0.036957239,30.19016244,28.03914716,32.50619225,minority-income,0.075,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.63826162,0,0,1.103022112,0,0,0,0,0,0,0,-0.63826162,-0.63826162,1.103022112,1.103022112,3.409236061,0.036634059,30.24213229,28.10557463,32.54110892,minority-income,0.1,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.586043302,0,0,1.103022112,0,0,0,0,0,0,0,-0.586043302,-0.586043302,1.103022112,1.103022112,3.410991604,0.036418055,30.29527029,28.16712433,32.58420672,minority-income,0.125,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.533824984,0,0,1.103022112,0,0,0,0,0,0,0,-0.533824984,-0.533824984,1.103022112,1.103022112,3.412782754,0.036299117,30.34958227,28.2243342,32.63485819,minority-income,0.15,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.481606666,0,0,1.103022112,0,0,0,0,0,0,0,-0.481606666,-0.481606666,1.103022112,1.103022112,3.41460951,0.036266917,30.40507422,28.27776129,32.69242316,minority-income,0.175,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.429388348,0,0,1.103022112,0,0,0,0,0,0,0,-0.429388348,-0.429388348,1.103022112,1.103022112,3.416471872,0.03631117,30.46175224,28.32796649,32.75626402,minority-income,0.2,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.37717003,0,0,1.103022112,0,0,0,0,0,0,0,-0.37717003,-0.37717003,1.103022112,1.103022112,3.41836984,0.03642186,30.51962258,28.37550068,32.82575956,minority-income,0.225,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.324951712,0,0,1.103022112,0,0,0,0,0,0,0,-0.324951712,-0.324951712,1.103022112,1.103022112,3.420303415,0.036589436,30.57869164,28.42089299,32.90031678,minority-income,0.25,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.272733394,0,0,1.103022112,0,0,0,0,0,0,0,-0.272733394,-0.272733394,1.103022112,1.103022112,3.422272596,0.036804966,30.63896595,28.46464139,32.97938034,minority-income,0.275,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.220515076,0,0,1.103022112,0,0,0,0,0,0,0,-0.220515076,-0.220515076,1.103022112,1.103022112,3.424277383,0.037060251,30.70045218,28.50720557,33.06243966,minority-income,0.3,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.168296758,0,0,1.103022112,0,0,0,0,0,0,0,-0.168296758,-0.168296758,1.103022112,1.103022112,3.426317777,0.037347897,30.76315714,28.54900211,33.14903384,minority-income,0.325,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.11607844,0,0,1.103022112,0,0,0,0,0,0,0,-0.11607844,-0.11607844,1.103022112,1.103022112,3.428393777,0.037661365,30.82708779,28.59040143,33.23875476,minority-income,0.35,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.063860122,0,0,1.103022112,0,0,0,0,0,0,0,-0.063860122,-0.063860122,1.103022112,1.103022112,3.430505384,0.037994985,30.89225125,28.63172629,33.3312486,minority-income,0.375,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.011641804,0,0,1.103022112,0,0,0,0,0,0,0,-0.011641804,-0.011641804,1.103022112,1.103022112,3.432652596,0.038343956,30.95865475,28.67325147,33.42621624,minority-income,0.4,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.040576514,0,0,1.103022112,0,0,0,0,0,0,0,0.040576514,0.040576514,1.103022112,1.103022112,3.434835415,0.038704334,31.0263057,28.71520425,33.52341279,minority-income,0.425,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.092794832,0,0,1.103022112,0,0,0,0,0,0,0,0.092794832,0.092794832,1.103022112,1.103022112,3.437053841,0.039073003,31.09521164,28.75776549,33.62264663,minority-income,0.45,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.14501315,0,0,1.103022112,0,0,0,0,0,0,0,0.14501315,0.14501315,1.103022112,1.103022112,3.439307873,0.039447648,31.16538029,28.80107105,33.72377807,minority-income,0.475,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.197231468,0,0,1.103022112,0,0,0,0,0,0,0,0.197231468,0.197231468,1.103022112,1.103022112,3.441597511,0.039826724,31.23681948,28.84521331,33.82671783,minority-income,0.5,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.249449786,0,0,1.103022112,0,0,0,0,0,0,0,0.249449786,0.249449786,1.103022112,1.103022112,3.443922755,0.040209417,31.30953723,28.89024284,33.93142546,minority-income,0.525,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.301668104,0,0,1.103022112,0,0,0,0,0,0,0,0.301668104,0.301668104,1.103022112,1.103022112,3.446283606,0.040595617,31.3835417,28.93617003,34.03790786,minority-income,0.55,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.353886422,0,0,1.103022112,0,0,0,0,0,0,0,0.353886422,0.353886422,1.103022112,1.103022112,3.448680063,0.040985881,31.45884119,28.98296665,34.14621771,minority-income,0.575,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.40610474,0,0,1.103022112,0,0,0,0,0,0,0,0.40610474,0.40610474,1.103022112,1.103022112,3.451112126,0.041381402,31.5354442,29.03056738,34.2564521,minority-income,0.6,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.458323058,0,0,1.103022112,0,0,0,0,0,0,0,0.458323058,0.458323058,1.103022112,1.103022112,3.453579796,0.041783979,31.61335936,29.0788713,34.36875109,minority-income,0.625,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.510541376,0,0,1.103022112,0,0,0,0,0,0,0,0.510541376,0.510541376,1.103022112,1.103022112,3.456083072,0.042195985,31.69259545,29.12774342,34.48329628,minority-income,0.65,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.562759694,0,0,1.103022112,0,0,0,0,0,0,0,0.562759694,0.562759694,1.103022112,1.103022112,3.458621954,0.042620336,31.77316145,29.17701619,34.60030944,minority-income,0.675,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.614978012,0,0,1.103022112,0,0,0,0,0,0,0,0.614978012,0.614978012,1.103022112,1.103022112,3.461196443,0.043060456,31.85506648,29.22649119,34.72005086,minority-income,0.7,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.66719633,0,0,1.103022112,0,0,0,0,0,0,0,0.66719633,0.66719633,1.103022112,1.103022112,3.463806538,0.043520243,31.93831983,29.27594097,34.84281769,minority-income,0.725,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.719414648,0,0,1.103022112,0,0,0,0,0,0,0,0.719414648,0.719414648,1.103022112,1.103022112,3.466452239,0.044004028,32.02293097,29.32511112,34.96894192,minority-income,0.75,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.771632966,0,0,1.103022112,0,0,0,0,0,0,0,0.771632966,0.771632966,1.103022112,1.103022112,3.469133546,0.044516529,32.10890951,29.37372266,35.09878819,minority-income,0.775,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.823851284,0,0,1.103022112,0,0,0,0,0,0,0,0.823851284,0.823851284,1.103022112,1.103022112,3.47185046,0.045062809,32.19626527,29.42147475,35.23275111,minority-income,0.8,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.876069602,0,0,1.103022112,0,0,0,0,0,0,0,0.876069602,0.876069602,1.103022112,1.103022112,3.474602981,0.045648215,32.28500822,29.46804777,35.37125241,minority-income,0.825,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.92828792,0,0,1.103022112,0,0,0,0,0,0,0,0.92828792,0.92828792,1.103022112,1.103022112,3.477391107,0.046278322,32.37514851,29.5131068,35.51473751,minority-income,0.85,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.980506238,0,0,1.103022112,0,0,0,0,0,0,0,0.980506238,0.980506238,1.103022112,1.103022112,3.48021484,0.046958869,32.46669648,29.55630544,35.66367191,minority-income,0.875,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.032724556,0,0,1.103022112,0,0,0,0,0,0,0,1.032724556,1.032724556,1.103022112,1.103022112,3.483074179,0.047695688,32.55966262,29.59728998,35.81853713,minority-income,0.9,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.084942874,0,0,1.103022112,0,0,0,0,0,0,0,1.084942874,1.084942874,1.103022112,1.103022112,3.485969125,0.04849464,32.65405764,29.63570381,35.97982647,minority-income,0.925,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.137161192,0,0,1.103022112,0,0,0,0,0,0,0,1.137161192,1.137161192,1.103022112,1.103022112,3.488899677,0.049361535,32.74989241,29.67119195,36.14804065,minority-income,0.95,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.18937951,0,0,1.103022112,0,0,0,0,0,0,0,1.18937951,1.18937951,1.103022112,1.103022112,3.491865835,0.050302064,32.84717798,29.70340565,36.32368335,minority-income,0.975,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,1.241597829,0,0,1.103022112,0,0,0,0,0,0,0,1.241597829,1.241597829,1.103022112,1.103022112,3.4948676,0.051321731,32.94592561,29.73200684,36.50725698,minority-income,1,70
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.847134892,0,0,1.197236125,0,0,0,0,0,0,0,-0.847134892,-0.847134892,1.197236125,1.197236125,3.395558213,0.040761726,29.83130105,27.49584112,32.36513183,minority-income,0,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.794916574,0,0,1.197236125,0,0,0,0,0,0,0,-0.794916574,-0.794916574,1.197236125,1.197236125,3.397171331,0.040126041,29.87946129,27.57526704,32.37619443,minority-income,0.025,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.742698256,0,0,1.197236125,0,0,0,0,0,0,0,-0.742698256,-0.742698256,1.197236125,1.197236125,3.398820055,0.039617594,29.92876492,27.6488702,32.39665718,minority-income,0.05,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.690479938,0,0,1.197236125,0,0,0,0,0,0,0,-0.690479938,-0.690479938,1.197236125,1.197236125,3.400504386,0.039228124,29.97921733,27.71706082,32.42600207,minority-income,0.075,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.63826162,0,0,1.197236125,0,0,0,0,0,0,0,-0.63826162,-0.63826162,1.197236125,1.197236125,3.402224323,0.038948595,30.03082405,27.78029991,32.46366656,minority-income,0.1,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.586043302,0,0,1.197236125,0,0,0,0,0,0,0,-0.586043302,-0.586043302,1.197236125,1.197236125,3.403979866,0.038769424,30.08359076,27.83908635,32.50905658,minority-income,0.125,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.533824984,0,0,1.197236125,0,0,0,0,0,0,0,-0.533824984,-0.533824984,1.197236125,1.197236125,3.405771015,0.038680726,30.13752326,27.89394288,32.56156048,minority-income,0.15,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.481606666,0,0,1.197236125,0,0,0,0,0,0,0,-0.481606666,-0.481606666,1.197236125,1.197236125,3.407597771,0.038672541,30.19262747,27.94540233,32.62056287,minority-income,0.175,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.429388348,0,0,1.197236125,0,0,0,0,0,0,0,-0.429388348,-0.429388348,1.197236125,1.197236125,3.409460133,0.038735062,30.24890947,27.99399464,32.68545757,minority-income,0.2,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.37717003,0,0,1.197236125,0,0,0,0,0,0,0,-0.37717003,-0.37717003,1.197236125,1.197236125,3.411358102,0.03885882,30.30637546,28.0402355,32.75565904,minority-income,0.225,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.324951712,0,0,1.197236125,0,0,0,0,0,0,0,-0.324951712,-0.324951712,1.197236125,1.197236125,3.413291676,0.039034847,30.3650318,28.08461681,32.83061194,minority-income,0.25,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.272733394,0,0,1.197236125,0,0,0,0,0,0,0,-0.272733394,-0.272733394,1.197236125,1.197236125,3.415260858,0.039254793,30.42488495,28.12759917,32.90979863,minority-income,0.275,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.220515076,0,0,1.197236125,0,0,0,0,0,0,0,-0.220515076,-0.220515076,1.197236125,1.197236125,3.417265645,0.039511018,30.48594156,28.16960639,32.99274474,minority-income,0.3,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.168296758,0,0,1.197236125,0,0,0,0,0,0,0,-0.168296758,-0.168296758,1.197236125,1.197236125,3.419306039,0.039796648,30.54820839,28.21102171,33.07902299,minority-income,0.325,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.11607844,0,0,1.197236125,0,0,0,0,0,0,0,-0.11607844,-0.11607844,1.197236125,1.197236125,3.421382039,0.04010561,30.61169235,28.25218553,33.1682555,minority-income,0.35,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.063860122,0,0,1.197236125,0,0,0,0,0,0,0,-0.063860122,-0.063860122,1.197236125,1.197236125,3.423493645,0.040432642,30.67640049,28.29339435,33.2601149,minority-income,0.375,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,-0.011641804,0,0,1.197236125,0,0,0,0,0,0,0,-0.011641804,-0.011641804,1.197236125,1.197236125,3.425640858,0.040773288,30.74234001,28.3349006,33.3543245,minority-income,0.4,75
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0.040576514,0,0,1.197236125,0,0,0,0,0,0,0,0.040576514,0.040576514,1.197236125,1.197236125,3.427823677,0.041123889,30.80951827,28.3769132,33.45065791,minority-income,0.425,75
