hours,dist,yday,time,temp,elev,natdiv2500,natdiv1000,natdiv500,natdiv1000new,natdiv500new,sqrt.popd2500,sqrt.popd1000,sqrt.popd500,popd1000new,popd500new,poc2500,poc1000,poc500,poc1000new,poc500new,income.med2500diff,income.med1000diff,income.med500diff,income.med1000diffnew,income.med500diffnew,yrbuilt2500,yrbuilt1000,yrbuilt500,yrbuilt1000new,yrbuilt500new,link,link.se,pred,lcl,ucl,var,value
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456035384,0.028132009,31.69108415,29.95725004,33.52526728,dist,0.807396659
1.4,0.5,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.455856874,0.028136526,31.68542748,29.95163224,33.51958605,dist,0.83269848
1.4,0.55,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.455207605,0.02816587,31.66486179,29.93043527,33.49979588,dist,0.8580003
1.4,0.6,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.454087578,0.028226245,31.62941612,29.89332127,33.46633702,dist,0.88330212
1.4,0.65,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.452496791,0.028324297,31.57914048,29.83995289,33.41969462,dist,0.908603941
1.4,0.7,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.450435246,0.028467027,31.51410571,29.77000047,33.36039109,dist,0.933905761
1.4,0.75,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.447902942,0.028661687,31.43440338,29.68315069,33.28897683,dist,0.959207582
1.4,0.8,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444899879,0.028915649,31.34014549,29.57911631,33.20601973,dist,0.984509402
1.4,0.830611628,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.442828973,0.029103563,31.27531014,29.50683248,33.14978064,dist,1
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2989265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456035384,0.028132009,31.69108415,29.95725004,33.52526728,elev,-3.745409506
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.450805976,0.0275959,31.5257911,29.83297051,33.31466788,elev,30.17695598
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.445461828,0.027104244,31.35776201,29.70315711,33.10453615,elev,64.84361463
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.440117681,0.026672531,31.19062849,29.57036329,32.89967378,elev,99.51027328
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.434773533,0.026303712,31.02438579,29.4344604,32.70019224,elev,134.1769319
1.4,0.45,-0.670618043,-0.8047999,-0.2,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.429429386,0.026000464,30.85902913,29.29533999,32.50618287,elev,168.8435906
1.4,0.45,-0.670618043,-0.8047999,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.424085239,0.025765102,30.69455381,29.15291869,32.31771213,elev,203.5102492
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.418741091,0.0255995,30.53095513,29.00714248,32.13481721,elev,238.1769079
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.413396944,0.025505015,30.36822841,28.85799028,31.95750251,elev,272.8435665
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.408052796,0.025482439,30.20636901,28.70547635,31.78573724,elev,307.5102252
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.402708649,0.025531963,30.0453723,28.54965132,31.61945434,elev,342.1768838
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.397364502,0.025653169,29.88523368,28.39060168,31.45855104,elev,376.8435425
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392020354,0.025845048,29.72594859,28.22844781,31.3028908,elev,411.5102011
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.386676207,0.026106043,29.56751246,28.06334061,31.15230669,elev,446.1768598
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381332059,0.026434106,29.40992079,27.89545707,31.0066058,elev,480.8435184
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375987912,0.026826777,29.25316906,27.72499513,30.86557442,elev,515.5101771
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.370643764,0.027281266,29.09725281,27.55216818,30.72898349,elev,550.1768357
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.365299617,0.027794541,28.94216757,27.37719959,30.5965941,elev,584.8434944
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35995547,0.02836341,28.78790891,27.20031759,30.46816262,elev,619.510153
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.354611322,0.028984601,28.63447244,27.02175063,30.34344529,elev,654.1768116
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.349267175,0.029654825,28.48185377,26.84172353,30.22220214,elev,688.8434703
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.343923027,0.030370836,28.33004854,26.66045428,30.1042001,elev,723.5101289
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33857888,0.031129476,28.17905242,26.47815166,29.98921546,elev,758.1767876
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333234732,0.031927706,28.02886109,26.29501352,29.87703556,elev,792.8434462
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327890585,0.032762631,27.87947026,26.11122563,29.7674599,elev,827.5101049
1.4,0.45,-0.670618043,-0.8047999,-0.2,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.322546438,0.03363152,27.73087567,25.92696115,29.66030077,elev,862.1767635
1.4,0.45,-0.670618043,-0.8047999,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31720229,0.034531808,27.58307308,25.74238035,29.55538338,elev,896.8434222
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.311858143,0.035461104,27.43605825,25.55763083,29.45254579,elev,931.5100808
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.306513995,0.036417188,27.289827,25.37284785,29.3516385,elev,966.1767395
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.301169848,0.037398004,27.14437515,25.18815487,29.25252389,elev,1000.843398
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295825701,0.038401659,26.99969853,25.0036642,29.15507563,elev,1035.510057
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.290481553,0.039426408,26.85579303,24.81947774,29.05917792,elev,1070.176715
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.285137406,0.040470648,26.71265453,24.63568767,28.96472474,elev,1104.843374
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.279793258,0.041532909,26.57027895,24.45237723,28.87161917,elev,1139.510033
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.274449111,0.042611845,26.42866221,24.26962144,28.7797726,elev,1174.176691
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.269104963,0.043706219,26.28780027,24.08748777,28.68910405,elev,1208.84335
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.263760816,0.044814901,26.14768911,23.90603685,28.59953952,elev,1243.510009
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258416669,0.045936854,26.00832473,23.72532303,28.51101139,elev,1278.176667
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.253072521,0.047071131,25.86970314,23.54539498,28.4234578,elev,1312.843326
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.247728374,0.048216861,25.7318204,23.36629622,28.33682217,elev,1347.509985
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.242384226,0.049373247,25.59467255,23.18806561,28.25105268,elev,1382.176643
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.237040079,0.050539557,25.45825569,23.01073773,28.16610185,elev,1416.843302
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.231695931,0.05171512,25.32256591,22.83434337,28.08192615,elev,1451.509961
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226351784,0.05289932,25.18759935,22.65890984,27.99848561,elev,1486.176619
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.221007637,0.054091588,25.05335214,22.48446128,27.91574349,elev,1520.843278
1.4,0.45,-0.670618043,-0.8047999,-0.2,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.215663489,0.055291403,24.91982046,22.31101902,27.83366601,elev,1555.509937
1.4,0.45,-0.670618043,-0.8047999,-0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.210319342,0.056498285,24.78700049,22.1386018,27.75222205,elev,1590.176595
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204975194,0.057711789,24.65488843,21.96722603,27.67138293,elev,1624.843254
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.199631047,0.058931507,24.52348051,21.79690601,27.59112216,elev,1659.509912
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1942869,0.06015706,24.39277299,21.62765411,27.51141529,elev,1694.176571
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.188942752,0.0613881,24.26276212,21.45948098,27.43223969,elev,1728.84323
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.183598605,0.062624303,24.1334442,21.29239569,27.35357437,elev,1763.509888
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.178254457,0.063865368,24.00481553,21.12640586,27.27539992,elev,1798.176547
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17291031,0.065111019,23.87687243,20.96151783,27.19769827,elev,1832.843206
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.167566162,0.066360996,23.74961126,20.79773676,27.12045266,elev,1867.509864
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162222015,0.067615059,23.62302838,20.63506671,27.04364747,elev,1902.176523
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.156877868,0.068872987,23.49712017,20.4735108,26.96726817,elev,1936.843182
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15153372,0.070134569,23.37188303,20.31307123,26.8913012,elev,1971.50984
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146189573,0.071399614,23.2473134,20.15374939,26.81573388,elev,2006.176499
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.140845425,0.072667939,23.12340771,19.99554596,26.74055439,elev,2040.843158
1.4,0.45,-0.670618043,-0.8047999,-0.2,2.692306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136323635,0.073743532,23.01908456,19.86256037,26.67723819,elev,2070.175311
